"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrez"
"ENSG00000196873",450.872771761852,0.00660928181179185,0.111840429538035,0.950173906741699,0.97971088351177,"CBWD3","445571"
"ENSG00000170949",778.174267290484,0.00693667434701776,0.119845037251935,0.950200863568267,0.97971088351177,"ZNF160","90338"
"ENSG00000248180",3.16651095012178,0.00523465189561048,0.296663709290206,0.95021421745037,NA,NA,NA
"ENSG00000256596",0.804475130584546,0.000585467678384789,0.307956197790713,0.950227314116589,NA,NA,NA
"ENSG00000221598",3.26784115531448,0.00524612073239258,0.296731808300395,0.950321559190955,NA,"MIR1249","100302149"
"ENSG00000183604",446.881950630161,0.00635219684688161,0.113907854277998,0.950418641185979,0.979879277459491,"SMG1P5","595101"
"ENSG00000222282",0.590087845275661,-9.96525311564941e-05,0.308256823319575,0.950436951635897,NA,NA,NA
"ENSG00000265204",0.590087845275661,-9.96525311564941e-05,0.308256823319575,0.950436951635897,NA,NA,NA
"ENSG00000257999",0.507056635422665,-0.00344476988683899,0.308527668670452,0.950453227637236,NA,NA,NA
"ENSG00000090382",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"LYZ","4069"
"ENSG00000100652",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"SLC10A1","6554"
"ENSG00000102245",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"CD40LG","959"
"ENSG00000113946",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"CLDN16","10686"
"ENSG00000120498",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"TEX11","56159"
"ENSG00000124818",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"OPN5","221391"
"ENSG00000138622",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"HCN4","10021"
"ENSG00000143107",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"FNDC7","163479"
"ENSG00000149435",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"GGTLC1","92086"
"ENSG00000167748",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"KLK1","3816"
"ENSG00000171657",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"GPR82","27197"
"ENSG00000176160",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"HSF5","124535"
"ENSG00000178055",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"PRSS42P","339906"
"ENSG00000178934",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"LGALS7","3963"
"ENSG00000180861",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"LINC01559","283422"
"ENSG00000186047",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"DLEU7","220107"
"ENSG00000196468",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"FGF16","8823"
"ENSG00000200065",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000201569",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"SNORD114-17","767595"
"ENSG00000201770",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000202341",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000207375",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"SNORD116-23","100033434"
"ENSG00000207927",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"MIR302A","407028"
"ENSG00000212565",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000214359",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000214733",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000215049",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000215066",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000215346",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000223503",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000225246",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000226158",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000226427",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000228076",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000228380",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000229009",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"TMPRSS11GP","644759"
"ENSG00000229795",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000233427",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000234724",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000235185",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"LOC105378614","105378614"
"ENSG00000237025",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000237166",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000237872",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"POU5F1P4","645682"
"ENSG00000242142",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000242301",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000242537",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000242889",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000248238",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000251598",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000252608",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000253932",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000254338",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"MAFA-AS1","104326051"
"ENSG00000254938",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000258642",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000259073",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,"FOXN3-AS2","29018"
"ENSG00000259630",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000259689",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000261544",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000261604",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000261628",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000263947",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000264190",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000264448",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000266881",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000267072",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000267497",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000268819",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000268965",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000269474",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000269480",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000269692",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000270661",0.245461330488224,-0.000214835915547468,0.308763345300257,0.950506212629965,NA,NA,NA
"ENSG00000260727",2.24786197159311,0.00465541744403844,0.299841734978463,0.950608697022095,NA,NA,NA
"ENSG00000212952",1.84129703432599,-0.00352250449974306,0.302148010978446,0.950641625647997,NA,NA,NA
"ENSG00000158417",3250.3922089647,-0.00485552467339871,0.0871050517430501,0.950679678949339,0.9800922506597,"EIF5B","9669"
"ENSG00000197774",140.336787764219,0.00861467150815437,0.163538409222118,0.950767997361437,0.980127146635445,"EME2","197342"
"ENSG00000243531",0.506419383094637,-0.0038819519835394,0.30852098673421,0.950811384831494,NA,NA,NA
"ENSG00000271657",0.506419383094637,-0.0038819519835394,0.30852098673421,0.950811384831494,NA,NA,NA
"ENSG00000251381",0.886031117854706,0.0030293409340095,0.30682657807138,0.950840358128833,NA,"LINC00958","100506305"
"ENSG00000090554",3.50485993768999,0.00547586462765922,0.295410816269662,0.950925512366459,NA,"FLT3LG","2323"
"ENSG00000186132",80.9377958527971,0.00970725121254949,0.177081072256413,0.95101422665546,0.980324816363333,"C2orf76","130355"
"ENSG00000234076",1.18900162257468,0.00244420964801559,0.30638472857221,0.951036175386058,NA,"TPRG1-AS1","100874043"
"ENSG00000248050",1.82800524754707,0.0040838937356646,0.301727314665812,0.951140864748859,NA,"LOC100132813","100132813"
"ENSG00000124782",609.10323612932,0.00610537941013749,0.103484361825902,0.951153307076269,0.980412018532989,"RREB1","6239"
"ENSG00000237253",0.819426251170105,-0.00234815334109355,0.307678485115917,0.951240502317661,NA,NA,NA
"ENSG00000237343",0.819426251170105,-0.00234815334109355,0.307678485115917,0.951240502317661,NA,NA,NA
"ENSG00000250101",0.819426251170105,-0.00234815334109355,0.307678485115917,0.951240502317661,NA,NA,NA
"ENSG00000266252",0.819426251170105,-0.00234815334109355,0.307678485115917,0.951240502317661,NA,NA,NA
"ENSG00000272033",1.2045760941837,0.00113680071861507,0.304930378424558,0.951242116502172,NA,NA,NA
"ENSG00000112578",172.85608771528,0.0079577459331528,0.147790090043109,0.951256164679152,0.980461875772521,"BYSL","705"
"ENSG00000215323",0.503990068938787,0.00264290858438131,0.308128283485191,0.951327536293598,NA,NA,NA
"ENSG00000230289",0.503990068938787,0.00264290858438131,0.308128283485191,0.951327536293598,NA,NA,NA
"ENSG00000260619",3.93250860312986,0.00565173403114647,0.294208813561024,0.951358228247374,NA,NA,NA
"ENSG00000112697",6280.26920749479,-0.00525479305972659,0.0917701618198795,0.951368690112907,0.980521691385054,"TMEM30A","55754"
"ENSG00000253284",1.54412812426108,-0.00304222031214828,0.30414790572647,0.951370155997648,NA,NA,NA
"ENSG00000238009",14.4732309761036,-0.00814884271224164,0.261764591477216,0.951579155696043,0.980682435715613,"LOC100996442","100996442"
"ENSG00000112394",1.38258973653082,0.0010714405847705,0.306070431631601,0.951629487615731,NA,"SLC16A10","117247"
"ENSG00000170827",5.363177216474,0.00589093981266134,0.291386065169577,0.951639555045479,0.980688514603307,"CELP","1057"
"ENSG00000183662",2.27623344753214,-0.00384625314596284,0.301041850198201,0.951711364599088,NA,"TAFA1","407738"
"ENSG00000141437",6.54429778442505,0.00736489518380516,0.283974882136285,0.951778087502926,0.980738648678614,"SLC25A52","147407"
"ENSG00000179994",7.595129067525,0.00683909264937431,0.283430193216485,0.951828712717843,0.980738648678614,"SPDYE7P","441251"
"ENSG00000243015",8.62016177646891,-0.00541690475069337,0.288329739569535,0.951905135154052,0.980738648678614,NA,NA
"ENSG00000147036",4.99442954709554,-0.00660201843752217,0.294627532878602,0.951906218693564,0.980738648678614,"LANCL3","347404"
"ENSG00000236197",1.25880759031441,0.00371890407047732,0.306852078010863,0.95191015698371,NA,NA,NA
"ENSG00000167065",67.2502707928803,-0.00882326954627844,0.19934101341486,0.952162497751464,0.980946523791357,"DUSP18","150290"
"ENSG00000186481",1.89175617632727,0.0027589010174815,0.305204832230998,0.952251839143653,NA,NA,NA
"ENSG00000180644",0.351766307312082,-0.000847734402449627,0.308835927129607,0.95225791357366,NA,"PRF1","5551"
"ENSG00000203565",0.351766307312082,-0.000847734402449627,0.308835927129607,0.95225791357366,NA,NA,NA
"ENSG00000223599",0.351766307312082,-0.000847734402449627,0.308835927129607,0.95225791357366,NA,NA,NA
"ENSG00000225355",0.351766307312082,-0.000847734402449627,0.308835927129607,0.95225791357366,NA,NA,NA
"ENSG00000226913",0.351766307312082,-0.000847734402449627,0.308835927129607,0.95225791357366,NA,"BSN-DT","100132677"
"ENSG00000228470",0.351766307312082,-0.000847734402449627,0.308835927129607,0.95225791357366,NA,NA,NA
"ENSG00000237206",0.351766307312082,-0.000847734402449627,0.308835927129607,0.95225791357366,NA,NA,NA
"ENSG00000238199",0.351766307312082,-0.000847734402449627,0.308835927129607,0.95225791357366,NA,NA,NA
"ENSG00000254003",0.351766307312082,-0.000847734402449627,0.308835927129607,0.95225791357366,NA,NA,NA
"ENSG00000268179",0.351766307312082,-0.000847734402449627,0.308835927129607,0.95225791357366,NA,NA,NA
"ENSG00000268747",0.351766307312082,-0.000847734402449627,0.308835927129607,0.95225791357366,NA,NA,NA
"ENSG00000131951",0.449781074680257,0.000791315922022808,0.308312877253854,0.952292094477588,NA,"LRRC9","341883"
"ENSG00000212536",0.449781074680257,0.000791315922022808,0.308312877253854,0.952292094477588,NA,NA,NA
"ENSG00000232065",0.449781074680257,0.000791315922022808,0.308312877253854,0.952292094477588,NA,"LINC01063","101929769"
"ENSG00000240668",0.449781074680257,0.000791315922022808,0.308312877253854,0.952292094477588,NA,NA,NA
"ENSG00000243359",0.449781074680257,0.000791315922022808,0.308312877253854,0.952292094477588,NA,NA,NA
"ENSG00000253952",0.449781074680257,0.000791315922022808,0.308312877253854,0.952292094477588,NA,NA,NA
"ENSG00000226784",629.642786926473,0.00777013212188319,0.152055530689673,0.952332633059507,0.981016153879362,"PGAM4","441531"
"ENSG00000160439",98.5034781437102,-0.00786839479120496,0.168634862185546,0.952362168680644,0.981016153879362,"RDH13","112724"
"ENSG00000196510",478.754312004166,-0.0054280648069593,0.106232183008878,0.952393641887217,0.981016153879362,"ANAPC7","51434"
"ENSG00000225531",1.53748550700453,0.0016662036566054,0.306229352004209,0.95240876573807,NA,NA,NA
"ENSG00000234197",1.13982488541241,-0.00292905290591089,0.303216524043408,0.952477400339769,NA,NA,NA
"ENSG00000269637",2.34791954490368,-0.00416832624894149,0.299941613644112,0.952502936584879,NA,NA,NA
"ENSG00000134297",37.5673123253637,-0.00909451032298036,0.218456366095381,0.95251862730341,0.981038965721765,"PLEKHA8P1","51054"
"ENSG00000232111",71.2474002151069,-0.00176515438265847,0.308318409402128,0.952524828838777,0.981038965721765,NA,NA
"ENSG00000242551",1.00531668254773,0.00135520528320693,0.306968675435696,0.952526432191672,NA,NA,NA
"ENSG00000104299",247.400228799268,0.00711804260037529,0.129486251205964,0.952590544932609,0.981041830727347,"INTS9","55756"
"ENSG00000105640",12086.4517143389,-0.0141480173678392,0.088945641106355,0.952639223171854,0.981041830727347,"RPL18A","6142"
"ENSG00000237301",2.42961971221477,-0.00414480013707553,0.299626377521434,0.952672384174049,NA,NA,NA
"ENSG00000100276",0.390814434956658,-0.00407040595836792,0.308584439555197,0.952701231355422,NA,"RASL10A","10633"
"ENSG00000101670",0.390814434956658,-0.00407040595836792,0.308584439555197,0.952701231355422,NA,"LIPG","9388"
"ENSG00000126733",0.390814434956658,-0.00407040595836792,0.308584439555197,0.952701231355422,NA,"DACH2","117154"
"ENSG00000162947",0.390814434956658,-0.00407040595836792,0.308584439555197,0.952701231355422,NA,"LINC01931","150596"
"ENSG00000183186",0.390814434956658,-0.00407040595836792,0.308584439555197,0.952701231355422,NA,"C2CD4C","126567"
"ENSG00000184523",0.390814434956658,-0.00407040595836792,0.308584439555197,0.952701231355422,NA,NA,NA
"ENSG00000214563",0.390814434956658,-0.00407040595836792,0.308584439555197,0.952701231355422,NA,NA,NA
"ENSG00000224370",0.390814434956658,-0.00407040595836792,0.308584439555197,0.952701231355422,NA,NA,NA
"ENSG00000244380",0.390814434956658,-0.00407040595836792,0.308584439555197,0.952701231355422,NA,NA,NA
"ENSG00000249550",0.390814434956658,-0.00407040595836792,0.308584439555197,0.952701231355422,NA,"LINC01234","100506465"
"ENSG00000258569",0.390814434956658,-0.00407040595836792,0.308584439555197,0.952701231355422,NA,NA,NA
"ENSG00000267151",0.390814434956658,-0.00407040595836792,0.308584439555197,0.952701231355422,NA,"MIR2117HG","106660605"
"ENSG00000270797",0.390814434956658,-0.00407040595836792,0.308584439555197,0.952701231355422,NA,NA,NA
"ENSG00000271283",0.390814434956658,-0.00407040595836792,0.308584439555197,0.952701231355422,NA,NA,NA
"ENSG00000108443",706.417703800059,-0.00534966721056293,0.0957875250296305,0.952744640385642,0.981041830727347,"RPS6KB1","6198"
"ENSG00000259577",4.81471480796894,0.00615074751421103,0.289826558453324,0.952745692561987,0.981041830727347,NA,NA
"ENSG00000234772",0.915145680170094,-0.00213100407019438,0.306021184523621,0.952823770849509,NA,NA,NA
"ENSG00000248472",19.6185830692672,0.00802162685472837,0.264437553207223,0.952967912433916,0.981214500820318,"DDX11L9","100288486"
